 ident,name,latitude_deg,longitude_deg
KMUT,Muscatine Municipal Airport,41.367803,-91.148201
KMUU,Huntingdon County Airport,40.329182,-77.862478
KMVC,Monroe County Aeroplex Airport,31.458,-87.350996
KMVE,Montevideo Chippewa County Airport,44.969101,-95.710297
KMVI,Monte Vista Municipal Airport,37.52730179,-106.0479965
KMVL,Morrisville Stowe State Airport,44.5345993,-72.61399841
KMVM,Machias Valley Airport,44.7030983,-67.47859955
KMVN,Mt. Vernon Outland Airport,38.323399,-88.858803
KMVY,Martha's Vineyard Airport,41.39310074,-70.61430359
KMWA,Williamson County Regional Airport,37.75500107,-89.01110077
KMWC,Lawrence J Timmerman Airport,43.110401,-88.034401
KMWH,Grant County International Airport,47.20769882,-119.3199997
KMWK,Mount Airy Surry County Airport,36.45970154,-80.5530014
KMWL,Mineral Wells Airport,32.78160095,-98.06020355
KMWM,Windom Municipal Airport,43.91339874,-95.10939789
KMWO,Middletown Regional Airport,39.530998,-84.395302
KMXA,Manila Municipal Airport,35.894402,-90.154602
KMXF,Maxwell Air Force Base,32.3829,-86.365799
KMXO,Monticello Regional Airport,42.22040176,-91.16329956
KMY,Moser Bay Seaplane Base,57.02560043,-154.1459961
KMYF,Montgomery-Gibbs Executive Airport,32.8157,-117.139999
KMYJ,Mexico Memorial Airport,39.15750122,-91.81829834
KMYL,McCall Municipal Airport,44.88970184,-116.1009979
KMYR,Myrtle Beach International Airport,33.67969894,-78.92829895
KMYV,Yuba County Airport,39.09780121,-121.5699997
KMYZ,Marysville Municipal Airport,39.8553009,-96.63059998
KMZH,Moose Lake Carlton County Airport,46.41880035,-92.80470276
KMZJ,Pinal Airpark,32.51060104,-111.3280029
KMZZ,Marion Municipal Airport,40.48989868,-85.67970276
KN03,Cortland County Chase Field,42.59260178,-76.21489716
KN06,Laurel Airport,38.54219818,-75.5943985
KN12,Lakewood Airport,40.06679916,-74.17769623
KN13,Bloomsburg Municipal Airport,40.99779892,-76.43609619
KN14,Flying W Airport,39.93429947,-74.80729675
KN19,Aztec Municipal Airport,36.83470154,-108.0279999
KN23,Sidney Municipal Airport,42.30260086,-75.41600037
KN24,Questa Municipal Nr 2 Airport,36.8003006,-105.5979996
KN27,Bradford County Airport,41.74000168,-76.44709778
KN35,Punxsutawney Municipal Airport,40.96670151,-78.93000031
KN37,Monticello Airport,41.62250137,-74.70130157
KN38,Wellsboro Johnston Airport,41.72790146,-77.39649963
KN40,Sky Manor Airport,40.56629944,-74.97859955
KN47,Pottstown Municipal Airport,40.26029968,-75.67079926
KN51,Solberg Hunterdon Airport,40.58369827,-74.73619843
KN52,Jaars Townsend Airport,34.8638,-80.748001
KN53,Stroudsburg Pocono Airport,41.03580093,-75.16059875
KN57,New Garden Airport,39.83050156,-75.7696991
KN58,Tiger Field,39.55960083,-119.2409973
KN59,Rosaschi Air Park,38.83940125,-119.3379974
KN66,Oneonta Municipal Airport,42.52470016,-75.06439972
KN68,Franklin County Regional Airport,39.97309875,-77.64330292
KN69,Stormville Airport,41.577,-73.732399
KN71,Donegal Springs Airpark,40.09220123,-76.57440186
KN73,Red Lion Airport,39.904202,-74.749496
KN79,Northumberland County Airport,40.8368988,-76.55249786
KN81,Hammonton Municipal Airport,39.66749954,-74.75769806
KN82,Wurtsboro Sullivan County Airport,41.59719849,-74.45829773
KN87,Trenton Robbinsville Airport,40.21390152,-74.60179901
KN89,Joseph Y Resnick Airport,41.72790146,-74.37740326
KN94,Carlisle Airport,40.18790054,-77.17430115
KN96,Bellefonte Airport,40.88550186,-77.81629944
KN98,Boyne City Municipal Airport,45.20830154,-84.99030304
KNBC,Beaufort MCAS - Merritt Field,32.47740173,-80.72319794
KNBG,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366
KNBJ,Naval Outlying Field Barin,30.38909912,-87.63529968
KNCA,New River MCAS /H/ /Mccutcheon Fld/ Airport,34.70840073,-77.43969727
KNDY,Dahlgren Naval Surface Warfare Center Airport,38.33250046,-77.03720093
KNDZ,Whiting Field Naval Air Station South Airport,30.70439911,-87.02300262
KNEL,Lakehurst Maxfield Field Airport,40.03329849,-74.353302
KNEN,Whitehouse Naval Outlying Field,30.35390091,-81.87190247
KNEW,Lakefront Airport,30.04240036,-90.02829742
KNFD,Summerdale Nolf Airport,30.50769997,-87.64550018
KNFE,Fentress Naval Auxiliary Landing Field,36.69509888,-76.13549805
KNFG,Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034
KNFJ,Choctaw Nolf Airport,30.50690079,-86.95970154
KNFL,Fallon Naval Air Station,39.41659927,-118.7009964
KNFW,NAS Fort Worth JRB/Carswell Field,32.76919937,-97.4414978
KNGP,Corpus Christi Naval Air Station/Truax Field,27.69260025,-97.29109955
KNGS,Santa Rosa Nolf Airport,30.61079979,-86.94000244
KNGU,Norfolk Naval Station (Chambers Field),36.937599,-76.289299
KNGW,Cabaniss Field Nolf Airport,27.70030022,-97.43440247
KNGZ,Alameda Naval Air Station,37.78889847,-122.3199997
KNHK,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797
KNHL,Wolf NOLF Airport,30.3461,-87.541702
KNHU,Norfolk Naval Station Heliport,36.94805556,-76.29611111
KNHZ,Brunswick Executive Airport,43.89220047,-69.93859863
KNID,China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013
KNIP,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603
KNJK,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996
KNJM,Bogue Field Mcalf Airport,34.69039917,-77.02970123
KNJP,Warminster Naval Air Warfare Center,40.20029831,-75.06639862
KNJW,Joe Williams Nolf Airport,32.7961998,-88.83170319
KNKL,Holley Nolf Airport,30.4253006,-86.89389801
KNKT,Cherry Point MCAS /Cunningham Field/,34.90090179,-76.88069916
KNKX,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977
KNL,Kelanoa Airport,-6.01,147.49
KNLC,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035
KNLW,Naval Station Newport Helipad,41.50388889,-71.32583333
KNMM,Meridian Naval Air Station,32.55210114,-88.55560303
KNOG,Orange Grove Naval Auxiliary Landing Field,27.90110016,-98.05169678
KNOP,Floyd Bennett Field,40.591,-73.890999
KNOW,Port Angeles Cgas Airport,48.14149857,-123.4140015
KNPA,Pensacola Naval Air Station/Forrest Sherman Field,30.35269928,-87.31860352
KNPI,Site 8 NOLF,30.54305556,-87.36805556
KNQA,Millington-Memphis Airport,35.356701,-89.8703
KNQB,Silverhill Nolf Airport,30.56360054,-87.80970001
KNQI,Kingsville Naval Air Station,27.50720024,-97.80970001
KNQX,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381
KNRA,Coupeville Nolf Airport,48.18830109,-122.6320038
KNRB,Naval Station Mayport (Admiral David L. Mcdonald Field),30.39109993,-81.42469788
KNRN,Norton Municipal Airport,39.85039902,-99.8946991
KNRQ,Spencer Nolf Airport,30.62529945,-87.13999939
KNRS,Naval Outlying Field Imperial Beach (Ream Field),32.56669998,-117.1169968
KNSE,Whiting Field Naval Air Station - North,30.7241993,-87.02189636
KNSI,San Nicolas Island Nolf Airport,33.2397995,-119.4580002
KNTD,Point Mugu Naval Air Station (Naval Base Ventura Co),34.12030029,-119.1210022
KNTK,MCAS Tustin,33.70669937,-117.8270035
KNTU,Oceana Naval Air Station,36.820702,-76.033501
KNUC,San Clemente Island Naval Auxiliary Landing Field,33.02270126,-118.5879974
KNUI,Webster Nolf Airport,38.14599991,-76.4285965
KNUN,Saufley Field Nolf Airport,30.46969986,-87.33809662
KNUQ,Moffett Federal Airfield,37.4161,-122.049004
KNUW,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998
KNVD,Nevada Municipal Airport,37.85210037,-94.30490112
KNVI,Pace Nolf Heliport,30.6996994,-87.19560242
KNWL,Waldron Field Nolf Airport,27.63500023,-97.31220245
KNXP,Twentynine Palms (Self) Airport,34.2961998,-116.1620026
KNXX,Willow Grove Naval Air Station/Joint Reserve Base,40.199795,-75.148201
KNY0,Fulton County Airport,42.99819946,-74.32959747
KNY2,Camillus Airport,43.08340073,-76.28299713
KNYG,Quantico MCAF /Turner field,38.50170135,-77.30529785
KNYL,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028
KNZJ,El Toro Marine Corps Air Station,33.67610168,-117.7310028
KNZW,South Weymouth Naval Air Station,42.14860153,-70.93939972
KNZX,Harold Nolf Heliport,30.6807003,-86.8871994
KNZY,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963
KO02,Nervino Airport,39.81850052,-120.3529968
KO05,Rogers Field,40.28239822,-121.2409973
KO08,Colusa County Airport,39.17900085,-121.9929962
KO09,Round Valley Airport,39.79019928,-123.2659988
KO11,Stilwell Cherokee Nation Airport,35.75699997,-94.64990234
KO15,Turlock Municipal Airport,37.48740005,-120.6969986
KO16,Garberville Airport,40.08599854,-123.814003
KO20,Kingdon Airpark,38.09159851,-121.3590012
KO22,Columbia Airport,38.03039932,-120.4150009
KO24,Lee Vining Airport,37.95830154,-119.1070023
KO26,Lone Pine\Death Valley Airport,36.588299,-118.052002
KO27,Oakdale Airport,37.75630188,-120.8000031
KO28,Ells Field Willits Municipal Airport,39.45130157,-123.3720016
KO32,Reedley Municipal Airport,36.66630173,-119.4499969
KO35,Hollis Municipal Airport,34.70840073,-99.90869904
KO37,Haigh Field,39.72119904,-122.1470032
KO41,Watts Woodland Airport,38.673901,-121.872002
KO42,Woodlake Airport,36.3987999,-119.1070023
KO43,Yerington Municipal Airport,39.0041008,-119.1579971
KO46,Weed Airport,41.47489929,-122.4530029
KO47,Prague Municipal Airport,35.4822998,-96.71869659
KO51,Laverne Municipal Airport,36.744498,-99.908699
KO52,Sutter County Airport,39.12369919,-121.6050034
KO53,Medford Municipal Airport,36.79059982,-97.74900055
KO54,Lonnie Pool Field Weaverville Airport,40.74570084,-122.9219971
KO57,Bryant Field,38.262402,-119.225998
KO59,Cedarville Airport,41.55270004,-120.1660004
KO60,Cloverdale Municipal Airport,38.77600098,-122.9929962
KO61,Cameron Park Airport,38.683998,-120.987999
KO65,Christman Airfield,36.112499,-98.308701
KO69,Petaluma Municipal Airport,38.25780106,-122.6060028
KO70,Westover Field Amador County Airport,38.37680054,-120.7939987
KO79,Sierraville Dearwater Airport,39.58100128,-120.3539963
KO81,Tulelake Municipal Airport,41.88740158,-121.3590012
KO86,Trinity Center Airport,40.98320007,-122.6940002
KO88,Rio Vista Municipal Airport,38.19340134,-121.7040024
KO89,Fall River Mills Airport,41.01879883,-121.4329987
KOAJ,Albert J Ellis Airport,34.82920074,-77.61209869
KOAK,Metropolitan Oakland International Airport,37.721298,-122.221001
KOAR,Marina Municipal Airport,36.68190002,-121.762001
KOBE,Okeechobee County Airport,27.26280022,-80.84980011
KOBI,Woodbine Municipal Airport,39.21920013,-74.7947998
KOCF,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739
KOCH,A L Mangham Jr. Regional Airport,31.57799911,-94.70950317
KOCQ,J. Douglas Bake Memorial Airport,44.87419891,-87.9095993
KOCW,Warren Field,35.57049942,-77.04979706
KODO,Odessa Schlemeyer Field,31.92060089,-102.387001
KODX,Evelyn Sharp Field,41.62419891,-98.95240021
KOEA,O'Neal Airport,38.69139862,-87.55220032
KOEB,Branch County Memorial Airport,41.9333992,-85.05259705
KOEL,Oakley Municipal Airport,39.10990143,-100.8160019
KOEO,L O Simenstad Municipal Airport,45.31000137,-92.69190216
KOFF,Offutt Air Force Base,41.11830139,-95.91249847
KOFK,Karl Stefan Memorial Airport,41.98550034,-97.43509674
KOFP,Hanover County Municipal Airport,37.70899963,-77.43669891
KOGA,Searle Field,41.11949921,-101.7699966
KOGB,Orangeburg Municipal Airport,33.45679855,-80.85949707
KOGD,Ogden Hinckley Airport,41.19589996,-112.012001
KOGM,Ontonagon County Schuster Field,46.84550095,-89.36710358
KOGS,Ogdensburg International Airport,44.68190002,-75.46549988
KOIC,Lt Warren Eaton Airport,42.5666008,-75.52410126
KOIL,Splane Memorial Airport,41.4813,-79.7449
KOIN,Oberlin Municipal Airport,39.83390045,-100.5390015
KOJA,Thomas P Stafford Airport,35.5447998,-98.66850281
KOJC,Johnson County Executive Airport,38.84759903,-94.73760223
KOKB,Oceanside Municipal Airport,33.21730042,-117.3539963
KOKC,Will Rogers World Airport,35.39310074,-97.60070038
KOKH,AJ Eisenberg Airport,48.25149918,-122.6740036
KOKK,Kokomo Municipal Airport,40.52819824,-86.05899811
KOKM,Okmulgee Regional Airport,35.66809845,-95.94869995
KOKS,Garden County Airport,41.40100098,-102.3550034
KOKV,Winchester Regional Airport,39.14350128,-78.14440155
KOKZ,Kaolin Field,32.96670151,-82.83820343
KOL,Koumala Airport,8.4965,21.2565
KOLD,"Dewitt Field,Old Town Municipal Airport",44.95280075,-68.67430115
KOLE,Cattaraugus County-Olean Airport,42.24119949,-78.37139893
KOLF,L M Clayton Airport,48.0945015,-105.5749969
KOLG,Solon Springs Municipal Airport,46.31480026,-91.81639862
KOLM,Olympia Regional Airport,46.9693985,-122.9029999
KOLS,Nogales International Airport,31.4177,-110.848
KOLU,Columbus Municipal Airport,41.44800186,-97.34259796
KOLV,Olive Branch Airport,34.97869873,-89.78690338
KOLY,Olney Noble Airport,38.72180176,-88.17639923
KOLZ,Oelwein Municipal Airport,42.68080139,-91.97450256
KOM,Komo-Manda Airport,-6.0682,142.8598
KOMA,Eppley Airfield,41.3032,-95.894096
KOMH,Orange County Airport,38.24720001,-78.04560089
KOMK,Omak Airport,48.46440125,-119.5179977
KOMN,Ormond Beach Municipal Airport,29.30060005,-81.11360168
KONA,Winona Municipal-Max Conrad Field,44.07720184,-91.70829773
KONL,The O'Neill Municipal John L Baker Field,42.469898,-98.688103
KONM,Socorro Municipal Airport,34.02249908,-106.9029999
KONO,Ontario Municipal Airport,44.02050018,-117.0139999
KONP,Newport Municipal Airport,44.580399,-124.057999
KONT,Ontario International Airport,34.05599976,-117.6009979
KONX,Currituck County Regional Airport,36.398899,-76.016296
KONY,Olney Municipal Airport,33.35089874,-98.81919861
KONZ,Grosse Ile Municipal Airport,42.09909821,-83.16149902
KOOA,Oskaloosa Municipal Airport,41.2262001,-92.49389648
KOPF,Opa-locka Executive Airport,25.907,-80.278397
KOPL,St Landry Parish Ahart Field,30.558399,-92.099403
KOPN,Thomaston Upson County Airport,32.95460129,-84.26319885
KOQN,Brandywine Airport,39.99010086,-75.58190155
KOQU,Quonset State Airport,41.5970993,-71.41210175
KOQW,Maquoketa Municipal Airport,42.05009842,-90.73880005
KOR,Kakoro(Koroko) Airstrip,-7.834666667,146.5335
KORB,Orr Regional Airport,48.01589966,-92.85610199
KORC,Orange City Municipal Airport,42.99029922,-96.06279755
KORD,Chicago O'Hare International Airport,41.9786,-87.9048
KORE,Orange Municipal Airport,42.57009888,-72.28859711
KORF,Norfolk International Airport,36.89459991,-76.20120239
KORG,Orange County Airport,30.06920052,-93.80090332
KORH,Worcester Regional Airport,42.26729965,-71.8757019
KORK,North Little Rock Municipal Airport,34.83309937,-92.25409698
KORL,Orlando Executive Airport,28.5455,-81.332901
KORS,Orcas Island Airport,48.70819855,-122.9100037
KOSA,Mount Pleasant Regional Airport,33.09550095,-94.96150208
KOSC,Oscoda Wurtsmith Airport,44.451599,-83.394096
KOSH,Wittman Regional Airport,43.9844017,-88.55699921
KOSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998
KOSX,Kosciusko Attala County Airport,33.09030151,-89.54199982
KOTG,Worthington Municipal Airport,43.65510178,-95.57920074
KOTH,Southwest Oregon Regional Airport,43.417099,-124.2460022
KOTM,Ottumwa Regional Airport,41.10660172,-92.44789886
KOUN,University of Oklahoma Westheimer Airport,35.2456,-97.472099
KOVE,Oroville Municipal Airport,39.4878006,-121.6220016
KOVK,Dunkirk Airport,42.47439957,-79.34719849
KOVL,Olivia Regional Airport,44.77859879,-95.03279877
KOVO,North Vernon Airport,39.04560089,-85.6053009
KOVS,Boscobel Airport,43.16019821,-90.67549896
KOWA,Owatonna Degner Regional Airport,44.12340164,-93.26059723
KOWB,Owensboro Daviess County Airport,37.74010086,-87.16680145
KOWD,Norwood Memorial Airport,42.19049835,-71.17289734
KOWI,Ottawa Municipal Airport,38.5387001,-95.25299835
KOWK,Central Maine Airport of Norridgewock,44.71549988,-69.86650085
KOWP,William R. Pogue Municipal Airport,36.1753006,-96.15180206
KOWX,Putnam County Airport,41.03559875,-83.98200226
KOXB,Ocean City Municipal Airport,38.3103981,-75.12400055
KOXC,Waterbury Oxford Airport,41.47859955,-73.1352005
KOXD,Miami University Airport,39.50230026,-84.78440094
KOXI,Starke County Airport,41.3302002,-86.66470337
KOXR,Oxnard Airport,34.20080185,-119.2070007
KOXV,Knoxville Municipal Airport,41.2989006,-93.11380005
KOY,Olga Bay Seaplane Base,57.16149902,-154.2299957
KOYM,St Marys Municipal Airport,41.41249847,-78.50260162
KOZA,Ozona Municipal Airport,30.73530006,-101.2030029
KOZR,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179
KOZW,Livingston County Spencer J. Hardy Airport,42.62919998,-83.98210144
KP-0001,Chongjin Airport,41.80130005,129.8549957
KP-0002,Haeju Airfield,38.00739,125.777321
KP-0003,Yonpo Air Base,39.792215,127.535906
KP-0004,Uiju Airport,40.150013,124.501104
KP-0005,T'aet'an-pihaengjang Airport,38.131113,125.233154
KP-0006,Taechon Airport,39.9039,125.491997
KP-0007,Taebukpo Ri Airport,38.333801,126.869003
KP-0008,Wonsan Elite Airport,39.18392,127.396839
KP-0009,Sinuiju Airport,40.087216,124.407721
KP-0010,Pyong Ni South Highway Strip,39.321085,125.897913
KP-0011,Mirim Airbase,39.017583,125.844913
KP-0012,Kwaksan Air Base,39.731218,125.110159
KP-0013,Kuum-ni Airport,38.864707,127.904034
KP-0014,Koksan Highway Airport,38.732703,126.659875
KP-0015,Koksan Air Base,38.690201,126.606003
KP-0016,Kilchu Highway Airport,40.91260147,129.3079987
KP-0017,Kangdong Airport,39.16088,126.042452
KP-0018,Kaechon Airport,39.753657,125.902119
KP-0019,Hyon-ni Airport,38.613517,127.452393
KP-0020,Hwangju Airbase,38.652807,125.790453
KP-0021,Sinuiju Elite Area Heliport,40.0795,124.498079
KP-0022,Pukchang Air Base,39.505001,125.963997
KP-0023,Onchon Airport,38.909402,125.232553
KP-0024,Wong Yo Ri Highway Strip,38.59404,126.526558
KP-0025,Toksan Air Base,39.996257,127.611694
KP-0026,Pyongyang Elite Airfield,39.049552,125.80543
KP-0027,Sinhung Highway Strip,40.180709,127.539425
KP-0028,Sangwon Highway Strip,38.844721,126.066828
KP-0029,Samjiyŏn Airport,41.907132,128.409834
KP-0030,Panghyon South Highway Strip,39.882894,125.158621
KP-0031,Panghyon Airport,39.927444,125.207748
KP-0032,Orang Airport,41.428538,129.647555
KP-0033,Kang Da Ri Airport,39.096229,127.401366
KP-0034,Ichon Airport,38.48225,126.858788
KP-0035,Hwangsuwon Airbase,40.6814,128.151001
KP-0036,Changjin Air Force Base,40.364375,127.264252
KP-0037,Ayang Ni Highway Strip,38.251763,125.964067
KP-0038,Riwon Airbase,40.359822,128.720584
KP-0039,Kwail Air Base,38.425487,125.019093
KP-0040,Yong Hung Highway Airstrip,39.482282,127.322102
KP-0041,Uthachi Highway Strip Airport,38.913877,125.821309
KP-0042,Toha Ri North Airport,38.70271,126.284709
KP-0043,Taechon Northwest Airport,39.99343,125.365505
KP-0044,Sungam ni Airport,41.674386,129.676437
KP-0045,Sonchon Airport,39.91855,124.840339
KP-0046,Sohung South Airport,38.356398,126.219242
KP-0047,Sinanju Highway Strip,39.675749,125.682735
KP-0048,Pyongsul Li Airstrip,38.719369,126.721072
KP-0049,Paegam Airstrip,41.943835,128.851111
KP-0050,Ongjin Airport,37.93225,125.419664
KP-0051,Okpyong ni Highway Strip Airstrip,39.271002,127.320728
